b2c3d4e5-7f8a-4b0c-9d1e-2f3a4b5c6d7e,Restaurant,false,false,581a370e-465c-44e6-aec8-aabc99ea3e74
b2c3d4e5-7f8a-4b0c-9d1e-2f3a4b5c6d7e,Fast Food,false,false,3add444d-01d1-4322-9485-ae309986cfdc
b2c3d4e5-7f8a-4b0c-9d1e-2f3a4b5c6d7e,Beverages,false,false,3d13101b-6881-46e4-8df6-a98cb01f86ea
b2c3d4e5-7f8a-4b0c-9d1e-2f3a4b5c6d7e,Other,false,true,ceb43bb8-a68c-42c5-be18-207af94a1b59
b2c3d4e5-7f8a-4b0c-9d1e-2f3a4b5c6d7e,Bus,false,false,c926bbe0-ca2c-4be4-9ac0-cfddf146454c
c2d3e4f5-8a9b-4c1d-0e2f-3a4b5c6d7e8f,Metro,false,false,b0ec8716-0692-49cd-b75f-80231f6a352f
c2d3e4f5-8a9b-4c1d-0e2f-3a4b5c6d7e8f,Taxi,false,false,0531fdd7-d1be-4dbf-8a47-5f6e4bf92773
c2d3e4f5-8a9b-4c1d-0e2f-3a4b5c6d7e8f,Fuel,false,false,d557ffb1-42e7-41af-8806-32fa4a304f9e
c2d3e4f5-8a9b-4c1d-0e2f-3a4b5c6d7e8f,Airplane,false,false,38d32e87-3b60-434e-a651-3d18571bd461
c2d3e4f5-8a9b-4c1d-0e2f-3a4b5c6d7e8f,Other,false,true,5437bcf2-403b-40f4-a9f1-4c3e55127972
d2e3f4a5-9b0c-4d2e-1f3a-4b5c6d7e8f9a,Cinema,false,false,4a68ba8f-f4ca-4fa7-a0d0-66b10443b414
d2e3f4a5-9b0c-4d2e-1f3a-4b5c6d7e8f9a,Books,false,false,29ca3c2d-62ef-4b72-9869-4e38a2f1c103
d2e3f4a5-9b0c-4d2e-1f3a-4b5c6d7e8f9a,Games,false,false,b5c2fd61-5b43-4a16-b257-9004b4ddd7c1
d2e3f4a5-9b0c-4d2e-1f3a-4b5c6d7e8f9a,Music,false,false,59728b76-9e5c-4704-9745-f7df7c4ca6c3
d2e3f4a5-9b0c-4d2e-1f3a-4b5c6d7e8f9a,Sports,false,false,2f7e7da7-59ab-40ff-bd16-6445475d2a3e
d2e3f4a5-9b0c-4d2e-1f3a-4b5c6d7e8f9a,Other,false,true,572b70b7-abc0-4493-b776-9313e5fe2997
e2f3a4b5-0c1d-4e3f-2a4b-5c6d7e8f9a0b,Electricity,false,false,87246ef3-9f69-4f1e-8f8c-304ff761c33d
e2f3a4b5-0c1d-4e3f-2a4b-5c6d7e8f9a0b,Water,false,false,fb558786-6005-4827-a2ed-ff32a9d8a23a
e2f3a4b5-0c1d-4e3f-2a4b-5c6d7e8f9a0b,Gas,false,false,a59ef24d-4859-45c8-b5bd-49af6b654150
e2f3a4b5-0c1d-4e3f-2a4b-5c6d7e8f9a0b,Internet,false,false,d4142050-74e0-4b24-9180-1f8656463ceb
e2f3a4b5-0c1d-4e3f-2a4b-5c6d7e8f9a0b,Rent,false,false,2065835d-7860-408d-a1a6-bbd4a78574cc
e2f3a4b5-0c1d-4e3f-2a4b-5c6d7e8f9a0b,Other,false,true,f20db545-b1a4-4e5c-af92-e8aa3a1eb69b
f2a3b4c5-1d2e-4f4a-3b5c-6d7e8f9a0b1c,Clothing,false,false,ad7034a7-2f1c-435c-98e2-816abc332086
f2a3b4c5-1d2e-4f4a-3b5c-6d7e8f9a0b1c,Shoes,false,false,265e7370-4ea8-42f1-8c3d-8dfeba02d02c
f2a3b4c5-1d2e-4f4a-3b5c-6d7e8f9a0b1c,Accessories,false,false,9a5e119e-ec81-4755-828c-96f9cbe012f5
f2a3b4c5-1d2e-4f4a-3b5c-6d7e8f9a0b1c,Perfume,false,false,33e55e48-2d9c-4591-8060-27baf01923f7
f2a3b4c5-1d2e-4f4a-3b5c-6d7e8f9a0b1c,Other,false,true,aa60f658-bd5b-4df5-a127-136f3467e94d
a3b4c5d6-2e3f-4a5b-4c6d-7e8f9a0b1c2d,Hospital,false,false,38044c48-75a9-447a-a908-938a2b65fdfd
a3b4c5d6-2e3f-4a5b-4c6d-7e8f9a0b1c2d,Medicine,false,false,ff3052fa-7b07-442c-8aba-1a59b4521646
a3b4c5d6-2e3f-4a5b-4c6d-7e8f9a0b1c2d,Other,false,true,b03cb300-ebd4-4b18-9e6f-d4d7381556bf
b3c4d5e6-3f4a-4b6c-5d7e-8f9a0b1c2d3e,Books,false,false,e97f4208-07f6-4707-ae7d-3e2ed363fe6b
b3c4d5e6-3f4a-4b6c-5d7e-8f9a0b1c2d3e,Courses,false,false,190282fa-956c-4ac6-8caf-f1f4124cf160
b3c4d5e6-3f4a-4b6c-5d7e-8f9a0b1c2d3e,Online Learning,false,false,97451d68-82d8-4c82-b108-28ae32c54325
b3c4d5e6-3f4a-4b6c-5d7e-8f9a0b1c2d3e,Seminars,false,false,8903afb0-f66d-45ff-8db8-c9a4775b57ca
b3c4d5e6-3f4a-4b6c-5d7e-8f9a0b1c2d3e,Sports,false,false,d4acf66b-94fd-4b96-bc32-f3aea83b24be
b3c4d5e6-3f4a-4b6c-5d7e-8f9a0b1c2d3e,Other,false,true,4df1d805-1c0a-484e-882f-4ab6eaed63b4
c3d4e5f6-4a5b-4c7d-6e8f-9a0b1c2d3e4f,Computer,false,false,b5693d14-eab7-45b0-ae7a-7ea2779d362f
c3d4e5f6-4a5b-4c7d-6e8f-9a0b1c2d3e4f,Phone,false,false,663003f7-3ea5-478c-84e3-f70eac56c6cc
c3d4e5f6-4a5b-4c7d-6e8f-9a0b1c2d3e4f,Tablet,false,false,bb797469-52f0-45ee-a60a-7f57e8bfad18
c3d4e5f6-4a5b-4c7d-6e8f-9a0b1c2d3e4f,Other,false,true,d5a5a242-324d-421c-8aa2-79a9445358d6
a2b3c4d5-6e7f-4a9b-8c0d-1e2f3a4b5c6d,Diğer,false,true,06c82d33-bf70-45a8-95ca-22fe1ba6c439
d3e4f5a6-5b6c-4d8e-7f9a-0b1c2d3e4f5a,Other,false,true,2d302ba7-433d-4770-8fe6-1608815c314b
